0.8898,0,0,0,0,0
0.9001,0,0,0,0,0
0.9362,0,0,0,0,0
0.9506,0,0,0,0,0
0.9252,0,0,0,0,0
0.9228,0,0,0,0,0
0.9245,0,0,0,0,0
0.9357,0,0,0,0,0
0.9301,0,0,0,0,0
0.9042,0,0,0,0,0
0.8944,0,0,0,0,0
0.8964,0,0,0,0,0
0.9074,0,0,0,0,0
0.911,0,0,0,0,0
0.9164,0,0,0,0,0
0.9052,0,0,0,0,0
0.9098,0,0,0,0,0
0.9067,0,0,0,0,0
0.904,0,0,0,0,0
0.9067,0,0,0,0,0
0.9118,0,0,0,0,0
0.9264,0,0,0,0,0
0.9323,0,0,0,0,0
0.9389,0,0,0,0,0
0.9374,0,0,0,0,0
0.9308,0,0,0,0,0
0.9252,0,0,0,0,0
0.9171,0,0,0,0,0
0.9152,0,0,0,0,0
0.9084,0,0,0,0,0
0.9152,0,0,0,0,0
0.9196,0,0,0,0,0
0.9123,0,0,0,0,0
0.9106,0,0,0,0,0
0.9106,0,0,0,0,0
0.9186,0,0,0,0,0
0.9159,0,0,0,0,0
0.9162,0,0,0,0,0
0.9101,0,0,0,0,0
0.9154,0,0,0,0,0
0.9179,0,0,0,0,0
0.9286,0,0,0,0,0
